FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
36,Jackson,David,Achille Ratti CC,M40,04:13:41
37,Holloway,Max,Unattached,M,04:13:54
38,Whitlie,Stewart,Carnethy,M60,04:14:28
39,Rozga,Grant,Jura AC,M,04:16:08
40,McVey,Alex,Carnethy,M,04:19:48
41,Halcrow,Bryony,Ambleside AC,F,04:22:09
42,Farnell,Joe,Totley AC,M,04:22:40
43,Reid,Lewis,Unattached,MU23,04:24:16
44,Fletcher,Rob,Jura AC,M40,04:28:43
45,Green,Robert,Achille Ratti CC,M,04:29:41
46,Bladon,Andrew,Carnethy,M,04:32:18
47,Crewe,Ruth,Westerlands CCC,F,04:32:49
48,Thompson,Victoria,Helm Hill Runners,F,04:33:19
49,Foggo,Iain,Lochaber AC,M,04:33:24
50,Harmon,Matthew,Dark Peak,M,04:35:52
51,Huxford,Matt,Glossopdale Harriers,M40,04:36:14
52,Normand,Will,Carnethy,M,04:36:34
53,Cunningham,Roddy,Westerlands CCC,M,04:37:52
54,Crompton,Peter,Cumberland FR,M60,04:39:04
55,Murphy,Isaac,Unattached,M,04:39:49
56,Lumsdon,Chloe,Helm Hill Runners,F,04:40:19
57,Adney,Simon,Mercia Fell Runners,M40,04:43:05
58,Ferguson,Ian,Bingley Harriers & AC,M60,04:44:56
59,Challands,Diana,Moorfoot Runners,F40,04:45:39
60,Richmond,Sue,Pennine Fell Runners,F40,04:45:40
61,Patton,Simon,Dark Peak,M50,04:47:57
62,Halse,James,Dark Peak,M40,04:48:11
63,Fodor,Zoltan,Orion Harriers,M40,04:48:43
64,Thorpe,Gary,Ambleside AC,M50,04:48:53
65,Hawkrigg,Natalie,Northern Fells RC,F50,04:49:04
66,McAlinden,Niall,Westerlands CCC,M,04:49:15
67,Mackova,Johana,Unattached,F,04:49:44
68,Webber,Dylan,Rhedwyr Hebog,M40,04:50:40
69,Wallace,Ben,Glencoe Hill Runners,M40,04:51:56
70,Cumins,Littledave,Mow Cop Runners,M50,04:53:33
71,Pursell,Mark,Pennine Fell Runners,M40,04:54:01
72,Curtis,Pete,Carnethy,M,04:54:11
73,Ockenden,John,HBT,M,04:54:23
74,Davies,Tom,Mercia Fell Runners,M,04:55:35
75,Cameron,Angus,Lochaber AC,M,04:56:00
76,Flores,Leyre,Westerlands CCC,F,04:56:05
77,Hakes,David,Dark Peak,M,04:56:10
78,Wheeler,Niall,Glens Runners,M40,04:57:14
79,Adams,David,Unattached,M,04:58:40
80,Smithson,Al,Mersey Tri,M,04:59:28
81,Foreman,Ella,Deeside Runners,F,05:00:11
82,Riggans,Liam,Carnethy,M,05:00:52
83,Jones,Paul,Eryri Harriers,M40,05:00:59
84,Holroyd,Martin,Settle Harriers,M50,05:03:50
85,Barry,Christopher,Unattached,M,05:04:24
86,Shaw,Mark,Jura AC,M50,05:07:23
87,Vasepuru,Tom,Ochil Hill Runners,M,05:08:30
88,Davis,Adrian,Lomonds,M60,05:08:48
89,Brown,Gareth,North Ayrshire AC,M40,05:08:50
90,Burdeau,Ishmael,Dark Peak,M50,05:09:04
91,Sidaway,Neil,Cumberland FR,M50,05:10:33
92,Callender,James,Westerlands CCC,M,05:10:41
93,Clarke,Russell,Clayton-le-Moors ,M,05:12:50
94,Jones,Stephen,Eryri Harriers,M60,05:13:24
95,Williams,Leah,Loughborough Students AC,F,05:14:01
96,Masters,Jim,Cumberland FR,M40,05:15:23
97,MacMillan,Jura,Jura AC,FU23,05:16:07
98,Soles,David,Pennine Fell Runners,M50,05:16:33
99,Thomson,Iain,Lomonds,M40,05:17:22
100,Sykes,Dave,Dark Peak,M40,05:17:40
101,Lindsay,Campbell,Jura AC,M,05:18:57
102,McGrellis,Declan,B.A.R.F.,M50,05:19:20
103,Johnstone,Eleanor,Pennine Fell Runners,F,05:19:49
104,Buckingham,Anna,Meirionnydd RC,F,05:20:02
105,Gray,Andrew,Thame Runners,M50,05:20:46
106,Caddick,Jenny,Dark Peak,F50,05:20:58
107,Devine,Philip,Kendal AAC,M50,05:21:25
108,Davies,Glen,Mercia Fell Runners,M60,05:23:58
109,Cunningham,Kerry,Westerlands CCC,F,05:26:03
110,Moses,Colin,Wharfedale Harriers,M50,05:29:09
111,Bryan-Jones,Kirsty,Dark Peak,F50,05:29:44
112,Deamer,Matt,Unattached,M,05:30:56
113,Rowlands,Chris,Eryri Harriers,M60,05:32:30
114,Heming,Jenny,Eryri Harriers,F50,05:32:30
115,Hodgson,Paul,Durham FR,M40,05:34:08
116,Ryan,John,Carnethy,M,05:35:02
117,McGrann,Ian,Unattached,M,05:35:52
118,Simpson,Paul,Ambleside AC,M50,05:36:10
119,Tait-Westewell,Amy,Falkland Trail Runners,F,05:37:25
120,Taylor,Dan,Todmorden Harriers,M40,05:38:04
121,MacDonald,Neil,Worcestershire Trailblazers,M40,05:38:34
122,Miller,Victoria Rose,Ambleside AC,F,05:40:20
123,Moffat,John,Highland Hill Runners,M60,05:40:47
124,Basan,Yasmin,Unattached,F,05:40:56
125,Fyfe,Lewis,Lochaber AC,M,05:40:57
126,Singh,John,Saltaire Striders,M,05:41:57
127,Saville,Kev,Dark Peak,M50,05:42:40
128,Pettengell,Geoff,Mow Cop Runners,M60,05:43:21
129,Rowland,Paul,Pennine Fell Runners,M60,05:43:24
130,Brock,Dave,Orion Harriers,M60,05:45:29
131,Black,Ali,Carnethy,M,05:45:53
132,Marlow,Tony,Lostock AC,M50,05:47:00
133,Stobbs,Peter,Trawden Athletic Club,M50,05:47:28
134,Wainwright,Alison,Dark Peak,F50,05:47:41
135,Lambert,Alex,Unattached,F40,05:48:54
136,Edgerton,Mary,Pennine Fell Runners,F60,05:50:03
137,Horn,Brian,Borrowdale Fell Runners,M60,05:50:04
138,Simpson,Iain,Lomonds,M50,05:51:57
139,Simpson,Jo,Ambleside AC,F,05:53:25
140,Walton,Michael,Jura AC,M,05:55:16
141,Craigie,Lee,Unattached,F40,05:58:38
142,Westgate,Tom,Dark Peak,M60,05:59:27
143,Campbell,Alison,Valley Striders AC,F40,05:59:48
144,Evans,Angus,Unattached,M40,06:00:35
145,Boyle,John,Dark Peak,M50,06:00:40
146,Findlay-Robinson,Rachel,Westerlands CCC,F,06:04:19
147,Wilson,Joan,Lomonds,F60,06:05:29
148,Thurlbeck,Ian,Westerlands CCC,M50,06:06:31
149,McLaughlin,Catherine,Glens Runners,F40,06:07:29
150,Wheeler-Connon,Joanna,Glens Runners,F40,06:07:30
151,Ludley,Kate,Lonsdale Fell Runners,F40,06:11:12
152,Georgiopoulos,Sotiris,Unattached,M40,06:12:55
153,Kinninmonth,Alexander,Carnethy,M40,06:13:46
154,Dore,Owen,Dunoon HR,M,06:13:51
155,Sym,Digby,Unattached,M50,06:14:28
156,Topliss,Richard,Pennine Fell Runners,M50,06:15:38
157,Stevens,Georgia,Ambleside AC,F,06:17:00
158,Dodds,Wendy,Dallam RC,F70,06:17:58
159,Claridge,Donna,Dark Peak,F50,06:23:17
160,Darroch,Ruaridh,Jura AC,M,06:25:01
161,Green,Michael,Horwich R M I Harriers,M50,06:26:27
162,Spenceley,Julie,Forth Valley Orienteers,F50,06:33:14
163,Till,Dave,Skye & Lochalsh RC,M60,06:40:48
164,Wilson,Trevor,B.A.R.F.,M60,06:44:45
165,Rivers,Steve,Unattached,M40,06:49:29
166,Mills,Owen,Keswick AC,M50,06:54:34
167,Elder,Alan,Moorfoot Runners,M50,06:56:28
168,Marynicz,Paul,Norham Running Club,M60,06:58:05
169,Robertson,Kate,Stonehaven RC,F40,07:02:01
170,Robertson,Ali,Stonehaven RC,M40,07:02:02
171,Fowler,Mick,Matlock AC,M60,07:31:08
172,Sunter,Albert,Lostock AC,M60,07:37:57
173,Clark,Sarah,Forfar Road Runners,F40,08:05:54
