FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
48,Mclean,Stuart,Ayr Seaforth AAC,M50,00:39:49
49,Muir,Stuart,Ayrshire TR ,M40,00:39:53
50,Cunningham,Kerry,Westenders CCC,F,00:40:02
51,Murwill,Phil,Shettleston Harriers,M40,00:40:04
52,McGreevy,Paul,BMF Glasgow,M50,00:40:06
53,Kirk,Simon,Ayr Seaforth AAC,M40,00:40:07
54,MacInnes,Lorna,Unattached,F40,00:40:14
55,Hedge,Lewis,Unattached,M40,00:40:36
56,Pettigrew,Iain,Ayr Seaforth AAC,M50,00:40:37
57,Lampard,Stuart,Unattached,M50,00:40:38
58,Begley,Tommy,Irvine RC,M50,00:40:48
59,Sutherland,Jamie,Shettleston Harriers,M ,00:40:57
60,Mott,Andrew,Westenders CCC,M40,00:40:57
61,Blackley,Lisa,Unattached,F40,00:41:09
62,weir,jonathan,Unattached,M40,00:41:09
63,Rogerson,Emma,Bellahouston Harriers,F,00:41:26
64,Dean,Hazel,Ochil Hill Runners,F50,00:41:34
65,Furse,Chris,Westenders CCC,M50,00:41:41
66,Rosinski,Michal,UKS Tarpan Chelmno,M ,00:41:43
67,Hannah,Gillian,Ayr Seaforth AAC,F50,00:41:48
68,Bone,Graeme,North Ayrshire AC,M50,00:41:49
69,Pugh,Roderick,Kilmarnock Harriers,M60,00:41:53
70,Findlay-Robinson,Rachel,Westenders CCC,F,00:41:56
71,McClure,Julia,Westenders CCC,F,00:42:02
72,McWilliams,Owen,Irvine RC,M ,00:42:18
73,mulholland,arthur,East Kilbride AC,M50,00:42:29
74,Sandhu,Kal,Westenders CCC,M ,00:43:07
75,Bone,Drummond,North Ayrshire AC,M50,00:43:13
76,Green,Angie,Unattached,F40,00:43:36
77,Macbeth,Gabrielle (Gaby),Westenders CCC,F,00:44:01
78,Anderson,Colin,Unattached,M40,00:44:09
79,Easton,Ian,Westenders CCC,M50,00:44:36
80,Fitzpatrick,Pat,Ochil Hill Runners,M70,00:44:48
81,Stanley,Lucy,Ayr Seaforth AAC,F,00:45:26
82,McGowan,Eilidh,Unattached,F40,00:45:29
83,Macfarlane,Fiona,Greenock Glenpark Harriers,F40,00:45:34
84,Ashworth,Collette,Ochil Hill Runners,F40,00:45:49
85,McColm,Nathan,Ayr Seaforth AAC,M ,00:45:54
86,McColm,Stuart,Ayr Seaforth AAC,M50,00:46:01
87,Peebles,Jenny,Westenders CCC,F,00:46:03
88,Midgley,Peter,Westenders CCC,M60,00:46:24
89,Boyer,Alistair,Westenders CCC,M ,00:46:39
90,Stakes,David,Westenders CCC,M50,00:46:53
91,Carver,Alice,Shettleston Harriers,F,00:46:56
92,Fullwood,Andrew,Westenders CCC,M50,00:48:57
93,mckendrick,scott-a,Unattached,M50,00:48:57
94,Simister,Rebecca,Bellahouston Harriers,F,00:49:48
95,Lyall,Gillian,Unattached,F50,00:51:04
96,Shekleton,Michael,Unattached,M40,00:51:50
97,Noble,Anne,Troon Tortoises,F60,00:52:49
98,Rhodes,Susan,Irvine RC,F60,00:52:58
99,Adams,Karen,Ayr Seaforth AAC,F40,00:52:58
100,McGreevy,Kay,BMF Glasgow,F50,00:53:54
101,McLintock,Sally,Unattached,F,00:55:27
102,Crozier,Jason,Unattached,M40,00:56:51
103,Jackson,Philip,Unattached,M ,00:56:59
104,Addison,Lucy,Unattached,F50,00:57:13
105,Butterworth,Chris,Unattached,M40,00:59:19
106,Kean,Elaine,Unattached,F50,01:01:41
107,Clarke,David,Unattached,M ,01:03:04
108,Medinelli,Elaine,Greenock Glenpark Harriers,F50,01:06:18
109,Fulton,Lynne,Greenock Glenpark Harriers,F40,01:25:31
