FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
68,Nixon,Daniel,Westerlands CCC,M,00:42:07
69,Telfer,Gordon,Unattached,M,00:42:26
70,Pugh,Roderick,Kilmarnock Harriers,M60,00:42:48
71,Atkinson,Rhona,Unattached,F ,00:43:00
72,Dean,Hazel,Ochil Hill Runners,F60,00:43:23
73,Boyer,Alistair,Westerlands CCC,M40,00:43:32
74,Rogerson,Emma,Bellahouston Harriers,F40,00:43:33
75,Macbeth,Gaby,Westerlands CCC,F40,00:44:00
76,Wigzell,Craig,Unattached,M40,00:44:12
77,Pettigrew,Iain,Ayr Seaforth AAC,M50,00:44:19
78,Kelly,Graham,Westerlands CCC,M50,00:44:31
79,Mathew,Billy,Unattached,M50,00:44:54
80,Hannah,Calum,Ayr Seaforth AAC,MJ,00:45:04
81,Ashworth,Collette,Ochil Hill Runners,M40,00:45:18
82,Fitzpatrick,Pat,Ochil Hill Runners,M70,00:45:29
83,MacLeod,Murdo,Westerlands CCC,M70,00:45:41
84,mulholland,arthur,East Kilbride AC,M50,00:45:47
85,Blain,Benjamin,Unattached,M50,00:45:50
86,Kelsall,Fiona,Ochil Hill Runners,F50,00:46:30
87,Bainbridge,Alan,Unattached,M60,00:47:23
88,Bone,Drummond,Unattached,M50,00:47:27
89,Scott,David,Ochil Hill Runners,M60,00:47:33
90,McKay,Marianne,Greenock Glenpark Harriers,F40,00:47:38
91,Hendry,John,Unattached,M60,00:47:50
92,Lindsay,Susan,Ochil hill runners,F50,00:48:11
93,Duncan,David,Ochil Hill Runners,M60,00:48:13
94,Finbow,Gavin,Shettleston Harriers,M40,00:48:24
95,Mulholland,Sylvia,Ron's runners,F50,00:49:39
96,McGreevy,Kay,Unattached,F60,00:49:56
97,Kozlikova,Veronika,Unattached,F40,00:50:07
98,Beveridge,Rebecca,Westerlands CCC,F ,00:52:20
99,Lammers,Wiebke,Westerlands CCC,M40,00:52:56
100,Hannah,John,Ayr Seaforth AAC,M40,00:53:44
101,Noble,Anne,Troon Tortoises,F60,00:53:51
102,Merrick,Luke,Unattached,M,00:53:57
103,Osborne,David,Unattached,M40,00:53:58
104,Fullwood,Andrew,Westerlands CCC,M50,00:55:06
105,Porteous,Pamela,Rons Runners,F50,00:56:03
106,Hunt,Rachel,Westerlands CCC,F40,00:56:43
107,King,Alex,Ochil Hill Runners,M60,00:58:18
108,Mckenna,Ruth,Unattached,F ,00:58:53
109,Scott,Melanie,Unattached,F40,00:59:06
110,Addison,Lucy,Unattached,F50,00:59:07
111,Hawker,Graeme,Unattached,M40,00:59:34
112,Kington,Doug,Unattached,M40,00:59:40
113,Adams,Karen,Ayr Seaforth AAC,F40,01:04:27
114,Rhodes,Susan,Irvine Running Club,F60,01:04:27
115,Smith,Nathalie,Greenock Glenpark Harriers,F40,01:05:43
116,Grier,Elaine,Unattached,F ,01:08:33
117,Kean,Elaine,Unattached,F50,01:08:41
118,Di Carlo,Antonio,Ayr Seaforth AAC,M70,01:10:08
