FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
46,Crowe,Des,Penicuik Harriers,M60,03:45:41
47,Johnston,Fergus,Carnethy ,M,03:46:26
48,Oldham,Veronique,Cosmics,F50,03:46:28
49,Poulter,Alwyn,Westerlands CCC,M,03:47:39
50,Pringle,Alastair,Shettleston Harriers,M50,03:48:40
51,McBryde,Donald,Race Fitness,M40,03:49:19
52,Ashworth,James,Ochil Hill Runners,M40,03:50:06
53,Brydon,Jessica,Unattached,F,03:50:33
54,O'Neill,Owen,Westerlands CCC,M,03:51:10
55,Tullie,John,Teviotdale Harriers,M60,03:51:38
56,Mclure,Neil,Carnethy ,M50,03:55:21
57,Boyd,Euan,Carnethy ,M40,03:55:39
58,Shekleton,Nigel,Moorfoot Runners,M,03:55:40
59,Cowan,David,Fife AC,M50,03:56:21
60,Wilson,Rob,Penicuik Harriers,M50,03:56:36
61,Murray,Declan,Unattached,M,03:57:04
62,Davie,Kevin,Carnegie Harriers,M40,03:57:26
63,McAlinden,Niall,Westerlands CCC,M,03:59:00
64,Taylor,Richard,Dunbar Running Club,M50,03:59:02
65,Greig,Robert,Carnethy ,M,03:59:05
66,Thin,Jamie,HBT,M50,03:59:11
67,Wilson,Malcolm,Westerlands CCC,M,03:59:42
68,Waddell,Simon,Unattached,M,04:00:19
69,Robson,Scott,Carnethy ,M,04:00:26
70,Thomas,Neil,HBT,M50,04:00:28
71,Hetherington,Michelle,Carnethy ,F50,04:00:45
72,Ball,Duncan,Penicuik Harriers,M60,04:03:16
73,Challands,Diana,Carnethy ,F40,04:07:07
74,Reeve,Andrew,Unattached,M,04:07:45
75,Jones,Thomas,Moorfoot Runners,M,04:10:52
76,Gillespie,James,Unattached,M,04:13:19
77,Stansfield,Ben,Forth Valley Orienteers,M50,04:13:23
78,Cuthbertson,Mark,Ochil Hill Runners,M50,04:13:31
79,Howett,Andrew,Unattached,M,04:13:56
80,Roberts,Mark,HBT,M40,04:14:52
81,Collins,Sophie,Corstorphine AAC,F,04:15:27
82,Davidson,Kenneth,Moorfoot Runners,M50,04:16:43
83,Ingram,Richard,Garioch RR,M40,04:17:59
84,Thurlbeck,Ian,Westerlands CCC,M50,04:18:01
85,Hubbard,Peter,Unattached,M,04:18:11
86,Ramsay,Allan,Unattached,M40,04:18:52
87,Summerfield,Chloe,Lauderdale Limpers,F,04:19:45
88,Struthers,Mairi,Unattached,F,04:20:05
89,Tait,Amy,Falkland TR,F,04:20:10
90,Duffy,John,Shettleston Harriers,M50,04:20:48
91,Malcolmson,Craig,Hartfell HR,M50,04:21:08
92,Szafranska,Anna,Unattached,F40,04:21:20
93,Horrocks,Mathew,Unattached,M,04:24:16
94,Lockie,Duncan,Teviotdale Harriers,M,04:26:28
95,Beard,Romy,Westerlands CCC,F40,04:26:57
96,Burt,Louise,Fife AC,F50,04:27:10
97,Fowler,Nigel,Unattached,M50,04:28:58
98,Pryde,Gordon,Lomonds,M60,04:29:26
99,Elder,Alan,Moorfoot Runners,M50,04:35:38
100,Wastnedge,Lizzie,HBT,F,04:36:35
101,Moody,Paul,Highland Hill Runners,M60,04:36:40
102,Friedrich,Juliane,Penicuik Harriers,F,04:37:44
103,Pugh,Roderick,Kilmarnock Harriers,M60,04:38:14
104,Reis,Rodrigo,Shettleston Harriers,M40,04:38:36
105,Donnelly,John,Westerlands CCC,M50,04:40:33
106,Molero,Luis,Unattached,M40,04:42:25
107,Purves,James,Gala Harriers,M60,04:42:39
108,Thomson,Jill,Lauderdale Limpers,F,04:42:49
109,Poolman,Ian,Unattached,M40,04:43:04
110,Elise,Sofie,Unattached,F,04:43:08
111,Burnett,Seona,Harmeny AC,F50,04:45:06
112,Philip,Gemma,Highland Hill Runners,F,04:45:32
113,Kennedy,Brian,Carnethy ,M40,04:46:30
114,Cross,Andrew,Carnethy ,M40,04:47:02
115,Robertson,Hugh,Insch TRC,M40,04:49:44
116,Ritchie,Hilary,Fife AC,F50,04:49:56
117,Upward,Mark,Portobello RC,M50,04:51:22
118,Dawson,Jan,Penicuik Harriers,F40,04:51:50
119,Craigie,Ian,Unattached,M,04:53:23
120,Brannan,Tosh,Lothian RC,M60,04:53:45
121,MacDonald,Gio,Carnethy ,M50,04:54:57
122,Davis,Duncan,Carnethy ,M50,04:55:07
123,Creber,Maggie,Carnethy ,F60,04:55:47
124,Grisewood,Aidan,Portobello RC,M40,04:57:58
125,McMillan,Stuart,Carnethy ,M40,04:59:25
126,Fullwood,Andrew,Westerlands CCC,M50,04:59:59
127,Palani,Prasad,Unattached,M,05:00:27
128,Janus,Magdalena,Unattached,F,05:01:36
129,Wilson,David,Tinto Hill Runners,M50,05:03:07
130,Lorriman,Hugh-Guy,Unattached,M40,05:03:31
131,Crowe,Tim,Unattached,M,05:04:59
132,McAleese,Rachel,Lauderdale Limpers,F,05:07:03
133,Blackburn,Sam,Unattached,M,05:07:40
134,Boocock,Katy,Highland Hill Runners,F50,05:11:09
135,Andrews,Margaret,Highland Hill Runners,F50,05:11:09
136,Kemp,Sadie,Penicuik Harriers,F40,05:12:22
137,Norman,Claire,Westerlands CCC,F,05:13:56
138,Stable,Charles,Musselburgh ,M50,05:19:11
139,Laidlaw,Anita,Fife AC,F40,05:21:22
140,Cumberland,Rachel,Unattached,F,05:21:49
141,Oliver,Jane,Deeside Runners,F60,05:25:23
142,Cross,Ian,Unattached,M40,05:28:50
143,Philip,Tracy,Penicuik Harriers,F40,05:31:15
144,Bradley,Ian,Unattached,M50,05:31:36
145,Oliver,David,Deeside Runners,M60,05:32:51
146,Stanley,Thomas,Unattached,M40,05:35:11
147,Fortune,Carole,Gala Harriers,F50,05:36:58
148,Lockie,Paul,Teviotdale Harriers,M50,05:46:09
149,McCartney,Frances,Westerlands CCC,F40,05:47:03
150,Liddell,Robin,Unattached,M40,05:54:03
