FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
91,Murdoch,Calum,Unattached,M,04:36:20
92,Price-Davies,Dan,Insch Trail RC,MV40,04:36:20
93,Pearce,Simon,Cosmic Hillbashers,MV40,04:36:29
94,Kuus,Pim,Unattached,MV40,04:36:32
95,MacKenzie,Fraser,Lochaber AC,M,04:37:15
96,Anderson,Paul,Newburgh Dunes,M,04:37:29
97,Seggie,Graeme,Unattached,MV40,04:37:45
98,Stewart,Jamie,Dundee RR,MV40,04:38:24
99,Dobson,Jason,Highland HR,M,04:39:07
100,Coombs,Roger,Deeside Runners,MV60,04:39:19
101,Pritchett,Martin,Deeside Runners,MV50,04:39:32
102,Cowie,Jeff,Unattached,MV40,04:39:42
103,Stokes,Gillian,Stirling Tri Club,F,04:40:11
104,Haworth,Chris,Unattached,M,04:40:27
105,Rayne,James,Jog Scotland,M,04:40:29
106,Simpson,Campbell,Unattached,M,04:40:41
107,Anderson,Calum,Unattached,MV40,04:41:15
108,Downey,David,Dunblane Runners,MV50,04:42:07
109,Reid,Graeme,RBR,MV50,04:42:33
110,Royle,Jon,Red Rose Road Runners,MV50,04:42:54
111,McNeilly,Alison,Dundee RR,FV40,04:42:56
112,Aitken,Joe,Insch Trail RC,M,04:44:09
113,Hardy,Mark,Carnethy,MV40,04:45:21
114,McKane,Jonathan,Rebel PT,M,04:46:02
115,Orr,Robin,Garscube Harriers,MV60,04:46:04
116,Kafka,Graeme,HBT,M,04:46:08
117,Baxter,Ros,Deeside Runners,FV40,04:47:09
118,Davie,Kevin,Army Triathlon Assoc,MV40,04:48:21
119,Blankenstein,Tom,Unattached,M,04:48:27
120,Burgess,David,Unattached,M,04:48:53
121,Hill,Stewart,Unattached,MV40,04:49:13
122,McEleavy,Peter,Unattached,MV40,04:49:14
123,McCarron,Christopher,Calderglen Harriers,M,04:50:38
124,Dawson,Jan,Penicuik Harriers,FV40,04:52:17
125,Melville,Fiona,Unattached,FV40,04:52:40
126,Ingram,Richard,Unattached,MV40,04:52:55
127,Cullen,Dena,Unattached,F,04:53:08
128,Mark,Niall,Unattached,M,04:53:22
129,McIntosh,Pete,Unattached,MV40,04:53:32
130,Pearce,Katherine,Cosmic Hillbashers,FV40,04:54:15
131,Vincent,Andrew,Bollington Harriers,MV50,04:54:18
132,Chau,Grace,Garioch Roadrunners,FV40,04:56:07
133,Smith,Eleanor,Fife AC,FV40,04:56:33
134,Cunningham,Kerry,Westerlands CCC,F,04:58:10
135,Thomas,Neil,HBT,MV50,04:59:16
136,Webster,Mark,PH Racing,MV40,04:59:31
137,Aitken,Graham,Insch Trail RC,M,05:00:06
138,McDonnell,Clare,Carnethy,F,05:01:27
139,Dickie,Martin,Unattached,M,05:01:28
140,Hazzard,Danny,Newburgh Dunes,M,05:02:57
141,Grant,Michael,HBT,M,05:04:27
142,Maclean,Robert,Lochaber AC,MV50,05:04:44
143,Eadsforth,Holly,Westerlands CCC,F,05:05:06
144,Stewart,Craig,Forfar Road Runners,MV50,05:06:33
145,Szolowski,Andrew,Unattached,M,05:08:12
146,Porteous,Douglas,Harmeny AC,MV40,05:08:32
147,Stevenson,Lianne,Eryri Harriers,F,05:09:30
148,Scott,David,Metro Aberdeen,MV40,05:10:00
149,Brown,Graeme,Unattached,MV40,05:10:07
150,Preston,Richard,Unattached,M,05:10:07
151,Wilkinson,Iain,Unattached,M,05:10:20
152,Pope,John,Unattached,MV40,05:11:05
153,Friedrich,Juliane,Penicuik Harriers,F,05:11:23
154,Omand,Elaine,Dundee RR,F,05:13:36
155,Sheridan,Marcus,Dundee RR,M,05:15:02
156,Campbell,Iain,Unattached,M,05:15:08
157,Cochrane,Andrew,Unattached,MV50,05:18:31
158,Gunn,Gordon,Insch Trail RC,M,05:18:57
159,Davis,Pete,Unattached,MV50,05:19:52
160,Ritchie,Charlie,Deeside Runners,MV60,05:20:56
161,Cormack,Wade,HBT,M,05:21:15
162,Waite,Lucy,Westerlands CCC,F,05:22:33
163,Barrett,Amy,Unattached,F,05:22:34
164,Hay,Bruce,Unattached,MV50,05:23:04
165,Swan,Leah,Unattached,F,05:23:22
166,Munro,Mike,Spey Runners,M,05:26:55
167,MacSween,Alastair,Wee County Harriers,MV50,05:27:04
168,Maccagno,Paolo,Banchory RC,MV50,05:28:07
169,Kennedy,Craig,Garioch Road Runners,MV50,05:28:23
170,Kershaw,Daniel,100 Marathon Club,MV40,05:29:43
171,Torrance,John,Unattached,M,05:30:38
172,Beijma,Lieneke,Insch Trail RC,FV40,05:31:16
173,Ipsen,Caroline,Insch Trail RC,FV50,05:31:17
174,Dick,Alan,Cosmic Hillbashers,MV50,05:31:20
175,Marshall,Gilly,Penicuik Harriers,FV40,05:31:27
176,Funnell,Kevin,Falkland Trail Runners,MV40,05:32:47
177,Smith,Alan,Metro Aberdeen,MV50,05:32:48
178,Andrew,Ruaridh,Newburgh Dunes,M,05:33:25
179,Ross,Nicola,Corstorphine AAC,FV50,05:33:48
180,Watt,Ian,Unattached,MV50,05:34:19
181,Chalmers,Simon,St Cyrus Solos,M,05:34:46
182,Campbell,Iain,Unattached,MV50,05:34:47
183,Walker,Bernadette,Unattached,F,05:35:22
184,Petrie,Judith,St Cyrus Solos,F,05:42:30
185,Ipsen,Poul,Insch Trail RC,MV40,05:44:25
186,Hogan,Patrick,Unattached,M,05:44:54
187,Denny,Richard,Unattached,M,05:45:02
188,Doig,Alan,Unattached,MV50,05:46:42
189,Ward,Claire,HBT,FV40,05:47:21
190,Ballantyne,Rich,St Cyrus Solos,M,05:47:48
191,Savege,Sue,Deeside Runners,FV60,05:49:29
192,Stewart,Alan,Unattached,MV60,05:51:30
193,Calder,Fiona,Insch Trail RC,FV50,05:55:53
194,Bond,Laura,Unattached,F,05:59:06
195,Harcus,Matthew,Unattached,M,06:02:12
196,Inch,Donald,Unattached,M,06:04:22
197,Robertson,Hugh,Insch Trail RC,MV40,06:05:21
198,Manchulenko,Vanessa,Unattached,F,06:05:38
199,Strachan,Caris,Newburgh Dunes,F,06:07:03
200,Chalmers,Glen,Newburgh Dunes,MV40,06:07:03
201,Ayres,Audrey,Westerlands CCC,F,06:23:59
202,Hedge,Lewis,Unattached,MV40,06:29:30
203,Wilson,Jordan,Unattached,M,06:41:43
204,Oliver,Jane,Deeside Runners,FV60,07:17:21
