FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
44,Ferguson,Norman,Stornoway RAC,M,01:35:56
45,Smith,Tom,Lochaber AC,M40,01:36:06
46,Cunningham,Roddy,Westerlands CCC,M,01:36:23
47,Allsop,David,Kirkintilloch Olympians,M50,01:36:34
48,Whitlie,Stewart,Carnethy HRC,M60,01:36:47
49,Campbell,Garry,Lochaber AC,M,01:37:04
50,McAlinden,Niall,Westerlands CCC,M,01:37:10
51,Boyne,Grant,Shettleston Harriers,M,01:37:15
52,Barber,Zoe,Shettleston Harriers,F,01:37:19
53,Upson,Chris,Cambuslang Harriers,M50,01:37:22
54,Maciver,Alasdair,Westerlands CCC,M,01:37:33
55,Thurlow-Begg,Richard,Westerlands CCC,M,01:37:42
56,Callender,James,Westerlands CCC,M,01:37:53
57,Ockenden,John,HBT,M,01:38:22
58,Pike,Nick,Carnethy HRC,M,01:38:43
59,Weillaert,Florent,HBT,M,01:38:46
60,Hanson,Beth,Moorfoot Runners,F,01:39:23
61,Owen,Rob,Carnethy HRC,M,01:39:27
62,Ellis,Harry,Unattched,M40,01:39:34
63,Foreman,Ella,Westerlands CCC,F,01:39:47
64,Watson,Cameron,Lomonds,M50,01:39:52
65,Harkin,Richie,Ayrshire Hill & Trail Runners,M,01:40:34
66,Anderson,Adam,Hartfell HRC,M50,01:40:42
67,Macphail,Catherine Joanne,Shettleston Harriers,F,01:40:47
68,Leigh,Helen,Highland Hill Runners,F,01:41:15
69,Dobson,Jason,Highland Hill Runners,M,01:41:19
70,Lorimer,Hayden,HBT,M50,01:41:25
71,Barrie,Thomas,Unattched,M,01:41:51
72,Oakley,Kirstin,Ayr Seaforth AC,F,01:42:17
73,Anderson,Ross,Westerlands CCC,M,01:42:23
74,Smith,Alan,Deeside Runners,M60,01:42:24
75,Ker,Gregor,Lauderdale Limpers RC,M,01:42:35
76,Weir,Jonathan,Unattched,M40,01:43:01
77,Davis,Adrian,Lomonds,M60,01:43:04
78,Reid,Lewis,Strathclyde Uni MC,M,01:43:10
79,Butler,Christopher,Westerlands CCC,M,01:43:15
80,McMillan,Alan,Unattched,M,01:43:20
81,Fallas,Helen,Carnethy HRC,F,01:43:36
82,Johnstone,Eleanor,Carnethy HRC,F,01:43:48
83,Mudge,Angela,Ochil Hill Runners,F50,01:43:57
84,Morris,Ross,Westerlands CCC,M,01:44:06
85,MacDonald,Ally,Bellahouston RR,M50,01:44:26
86,Wilson,Rob,Penicuik Harriers,M50,01:44:49
87,Wight,Ally,Hardrock Hoodlums,M40,01:45:00
88,Goodger,Michael,Westerlands CCC,M,01:45:18
89,Ball,Duncan,Penicuik Harriers,M60,01:45:28
90,Normand,Will,Carnethy HRC,M,01:45:41
91,Smith,Matthew,Glasgow Uni H&H,M,01:46:22
92,Cameron,Angus,Lochaber AC,M,01:47:00
93,Wilson,Stewart,Highland Hill Runners,M50,01:47:01
94,Flores,Leyre,Westerlands CCC,F,01:47:17
95,Bucciarello,Gabriele,ASD Roma Ecomaratona,M,01:47:41
96,Newton,Matt,Kinross RR,M40,01:48:11
97,Gillies,Sam,Carnethy HRC,M,01:48:14
98,Lorimer,Ryan,Unattched,M,01:48:23
99,Ashworth,James,Ochil Hill Runners,M50,01:48:25
100,King,Steven,Carnegie Harriers,M50,01:48:31
101,MacDonald,Sarah,Lochaber AC,F,01:48:37
102,Finn,Chris,Unattched,M,01:48:50
103,Currie,Jamie,Lochaber AC,M40,01:48:51
104,Watson,Madeleine,Law & District AAC,F,01:48:59
105,Collins,Ian,Westerlands CCC,M40,01:49:24
106,Cox,Andrew,Moorfoot Runners,M40,01:50:08
107,Tullie,John,Teviotdale Harriers,M60,01:50:22
108,Plummer,Kevin,Hartfell HRC,M50,01:50:23
109,Challands,Diana,Moorfoot Runners,F40,01:50:50
110,Beveridge,Keith,Lochaber AC,M40,01:50:51
111,McLure,Neil,Carnegie Harriers,M50,01:50:53
112,Thomas,Jamie,Dunbar AC,M40,01:50:58
113,Foster,Paul,Westerlands CCC,M,01:51:10
114,Templeman,Simon,Ochil Hill Runners,M50,01:51:22
115,Oldham,Veronique,Cosmics,F50,01:51:48
116,Macfarlane,Kate,Carnethy HRC,F,01:52:16
117,Stuart,Meg,Westerlands CCC,F,01:52:35
118,Robbins,Hugo,Westerlands CCC,M,01:53:08
119,Lang,Patrick,STUOC,M,01:53:21
120,Reis,Rodrigo,Shettleston Harriers,M40,01:53:41
121,Aubrey,Roger,Helm Hill Runners,M60,01:54:03
122,Carson,Andrew,Unattched,M50,01:54:15
123,Bentley,Mark,Unattched,M50,01:54:36
124,Reid,Don,Westerlands CCC,M60,01:54:42
125,Bayes,Hannah,Unattched,F40,01:54:43
126,Jurasinski,Marek,Unattched,M40,01:54:51
127,Stewart,Craig,Forfar Road Runners,M50,01:55:22
128,Conway,Pete,Lochaber AC,M,01:55:32
129,Gilmore,Neil,Carnethy HRC,M60,01:55:35
130,Smith,Eleanor,Fife AC,F40,01:56:10
131,Clarke,Daniel,Ochil Hill Runners,M40,01:56:18
132,Hotchkiss,Catherine,Westerlands CCC,F,01:56:35
133,Turner,Dave,Lomonds,M50,01:56:36
134,Tullis,John,Unattched,M40,01:56:57
135,Barraclough,Laura,Carnethy HRC,F,01:57:03
136,Parker,Nicky,Garscube Harriers,M50,01:57:28
137,Sherwood,Helena,Unattched,F,01:58:27
138,Hayward,Gemma,Westerlands CCC,F,01:58:39
139,Best,Michelle,Ochil Hill Runners,F40,01:58:50
140,Bochenek,Michal,Unattched,M,01:59:36
141,Breckenridge,Myrtle,Shettleston Harriers,F,01:59:48
142,Wolfe,Patrick,Unattched,M60,02:00:02
143,Strange,Bryony,Westerlands CCC,F,02:00:38
144,Livingstone,Andrew,Unattched,M,02:00:38
145,Li,Hongyu,Fusion Triathlon Club,M,02:01:27
146,Philbrick,Sophie,Westerlands CCC,F,02:01:35
147,Thurlbeck,Ian,Westerlands CCC,M50,02:01:43
148,Barwick,Holly,Westerlands CCC,F,02:01:53
149,Lennie,Drew,Carnethy HRC,M60,02:01:57
150,Aubrey,Kathleen,Helm Hill Runners,F50,02:02:08
151,Dean,Hazel,Ochil Hill Runners,F60,02:02:11
152,Hahn,Luisa,Westerlands CCC,F,02:02:17
153,Malcolmson,Craig,Hartfell HRC,M50,02:02:18
154,Mangan,Clodagh,Westerlands CCC,F,02:02:21
155,McKiddie,Christopher,Westerlands CCC,M40,02:02:27
156,Ritchie,Hilary,Fife AC,F60,02:02:30
157,Hubbard,Morven,Ayr Seaforth AC,F,02:02:41
158,MacDonald,Kira,Lochaber AC,F,02:02:46
159,Kinninmonth,Alexander,Carnethy HRC,M40,02:03:05
160,Tirbooman,Alice,Westerlands CCC,F,02:03:06
161,Smith,Bruce,Lomonds,M50,02:03:21
162,Simpson,Iain,Lomonds,M50,02:03:54
163,Ward,Ausrine,Westerlands CCC,F40,02:04:09
164,Kelsall,Fiona,Ochil Hill Runners,F50,02:04:18
165,Robertson,Colin,Unattched,M50,02:04:43
166,Pemberton,Joanne,Westerlands CCC,F,02:05:03
167,Mcneil,Padraig,Lochaber AC,M,02:05:37
168,Stephen,Jill,HBT,F40,02:05:45
169,Butcher,Rachael,Unattched,F,02:06:00
170,Partington,Tom,Westerlands CCC,M,02:06:04
171,Cavin,Liam,Unattched,M40,02:06:47
172,Collings,David,Unattched,M,02:06:54
173,Pugh,Roderick,Kilmarnock Harriers,M60,02:06:54
174,Kammer,Philip,Deveron Harriers,M60,02:07:33
175,Cameron,Gordon,Carnethy HRC,M60,02:07:45
176,Ruddick,Jennifer,Westerlands CCC,F,02:08:00
177,Hall,Roger,Haldon Trail Runners,M50,02:08:25
178,Sandhu,Kal,Westerlands CCC,M,02:08:26
179,Macfarlane,Laura,FRA,F,02:08:54
180,Ashworth,Collette,Ochil Hill Runners,F40,02:09:21
181,Martin,Claire,Unattched,F,02:10:02
182,Macbeth,Gabrielle,Westerlands CCC,F40,02:10:03
183,Ingram,Claire,Hartfell HRC,F40,02:10:23
184,McClure,Julia,Westerlands CCC,F,02:10:28
185,Hamade,Tristan,Unattched,M40,02:10:34
186,Boshnakova,Kally,Chorlton Runners,F,02:10:45
187,Boyer,Alistair,Westerlands CCC,M40,02:11:43
188,Begley,Tommy,Irvine RC,M50,02:11:53
189,Haworth,Victoria,Keswick AC,F,02:12:43
190,Lee,Andrew,Rossendale Harriers AC,M50,02:13:13
191,Blain,Ben,Unattched,M50,02:14:13
192,Furse,Chris,Westerlands CCC,M50,02:14:34
193,Kennedy,Michaela,Lochaber AC,F,02:14:45
194,Wilson,Joan,Lomonds,F60,02:15:11
195,Miller,Neil,Unattched,M50,02:15:16
196,Thomson,Jill,Lauderdale Limpers RC,F,02:15:29
197,Stanley,Lucy,Ayr Seaforth AC,F,02:16:05
198,Oliver,David,Deeside Runners,M60,02:16:06
199,Rheinallt,Heledd,Unattched,F,02:15:13
200,Fenton,Lynda,Unattched,F40,02:16:53
201,Fullwood,Andrew,Westerlands CCC,M50,02:17:39
202,MacLeod,Murdo,Westerlands CCC,M70,02:17:49
203,MacGillivray,Shelley,Lochaber AC,F,02:17:55
204,Dadswell,Jack,Unattched,M,02:18:17
205,Duncan,Nicola,Carnethy HRC,F40,02:18:21
206,Malakoty,Hazel,Unattched,F40,02:19:34
207,Nayar,Anil,Unattched,M50,02:21:03
208,Wood,Douglas,Unattched,M50,02:21:19
209,Dalton,Lucy,Unattched,F,02:21:42
210,Grassl,Peter,Westerlands CCC,M40,02:22:08
211,Wolfendale,Ian,Pennine,M60,02:23:30
212,McNamara,Elanor,Unattched,F40,02:24:03
213,Lasserre,Perrine,Unattched,F,02:25:34
214,Currie,Alice,Lochaber AC,F,02:25:35
215,Howie,Brian,Carnethy HRC,M70,02:26:09
216,Macfarlane,Peter,Dark Peak ,M60,02:27:08
217,Robinson,Angus,Unattched,M50,02:29:46
218,Till,Dave,Skye and Lochalsh RC,M60,02:33:04
219,Smith,Harry,Tinto HR,M60,02:33:45
220,Innes,George,Unattched,M50,02:34:19
221,Oliver,Jane,Deeside Runners,F60,02:34:25
222,Beveridge,Rebecca,Westerlands CCC,F,02:36:01
223,Grainger,Moira,Fife AC,F60,02:36:52
224,Poulter,Alwyn,Westerlands CCC,M,02:41:06
225,Scott,David,Ochil Hill Runners,M60,02:41:42
226,Mason,Lisa,Unattched,F,02:43:31
227,Coakley,Christina,Carnethy HRC,F,02:45:24
228,Gibson,Amanda,Westerlands CCC,F,02:48:38
229,Gaw,Andrew,Unattched,M40,02:52:35
230,Fraser,Lucy,Kinross RR,F40,02:55:07
231,Gallacher,Del,Unattched,M60,03:00:48
232,Duffy,John,Shettleston Harriers,M50,03:01:01
