FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
42,Lockie,Duncan,Teviotdale Harriers,M,00:41:56
43,Plummer,Kevin,Hartfell HRC,M50,00:42:02
44,Christian,Donald,Unattached,M40,00:42:31
45,Wilson,Rob,Penicuik Harriers,M50,00:42:39
46,O'Donnell,Craig,Dunbar RC,M,00:42:51
47,Davidson,Gregor,Lochaber AC,M40,00:43:01
48,Pugh,Dan,Carnethy,M,00:43:08
49,Maxwell,Ian,Gala Harriers,M60,00:43:10
50,Brodie,Stuart,Ochils,M40,00:43:48
51,Barden,Katy,Gala Harriers,F40,00:44:01
52,Wheeler,Mark,Hamilton Harriers,M40,00:44:11
53,Molero,Luis,Gala Harriers,M40,00:44:15
54,Cowan,David,Fife AC,M50,00:44:37
55,Hellam,Lorna,Unattached,F,00:45:00
56,Summerfield,Chloe,Lauderdale Limpers,F,00:45:06
57,Taylor,James,Queensberry RC,M,00:45:11
58,Ridley,Susan,Edinburgh AC,F50,00:45:24
59,O'Neill,Owen,Westerlands CCC,M,00:46:02
60,Johnson,Bob,Gala Harriers,M60,00:46:12
61,Marshall,Marie,Queensberry RC,F40,00:46:16
62,malcolmson,Craig,Unattached,M50,00:46:18
63,Watters,Graham,Unattached,M,00:46:42
64,Foreman,Ella,Deeside Runners,F,00:46:48
65,Dickson,Stephen,Fife AC,M40,00:46:50
66,Foy,Michael,HELP,M50,00:47:00
67,Martin,Kendon,Unattached,M,00:47:02
68,Hill,Chris,Unattached,M50,00:47:04
69,Irving,Roger,Hartfell HRC,M60,00:47:04
70,Gordon,Helen,Unattached,F,00:47:04
71,Waldie,David,Moorfoot Runners,M40,00:47:07
72,Carroll,Jonathan,Unattached,M40,00:47:07
73,Cragg,Aidan,Unattached,M,00:47:07
74,Murray,Chris,Unattached,M40,00:47:20
75,Padley,Ian,Hartfell HRC,M50,00:47:54
76,Hunter,Russell,Unattached,M,00:47:58
77,Pryde,Gordon,Lomonds,M60,00:48:00
78,Ingram,Claire,Hartfell HRC,F40,00:48:00
79,Mackenzie,Hamish,Unattached,M,00:48:13
80,Pugh,Roderick,Kilmarnock Harriers,M60,00:48:40
81,Lunn,Gillian,Gala Harriers,F40,00:48:47
82,McGonigle,Dermot,Shettleston Harriers,M50,00:48:54
83,Brewer,Freya,Unattached,F40,00:49:07
84,Ledlie,Colin,Carnethy,M50,00:49:11
85,Ritchie,Hilary,Fife AC,F50,00:49:20
86,Cameron,Gordon,Carnethy,M60,00:49:23
87,Mcelroy,FraNcis,Unattached,M,00:49:28
88,Donnelly,John,Westerlands CCC,M50,00:49:49
89,Cain,Pete,Carnethy,M60,00:49:54
90,Thomson,Jill,Lauderdale Limpers,F,00:49:55
91,Parkinson,Hamish,Lauderdale Limpers,M50,00:50:00
92,McKean,Joeleen,Gala Harriers,F40,00:50:03
93,Stewart,Alister,Tinto HIll Runners,M50,00:50:12
94,Hope-Jones,Amelia,HBT,F40,00:50:23
95,Nightingale,David,Gala Harriers,M60,00:50:37
96,Brannan,Tosh,Unattached,M60,00:50:45
97,Mather,Karen,Alnwick Harriers,F50,00:50:52
98,Barnes,Martin,Edinburgh RN,M40,00:51:11
99,Reis,Rodrigo,Shettleston Harriers,M40,00:51:19
100,Horne,Ken,Roxburgh Reivers,M50,00:51:26
101,Macleod,Murdo,Westerlands CCC,M70,00:51:27
102,Torres,Merce,Fife AC,F40,00:51:28
103,Mcaleese,Rachel,Gala Harriers,F,00:51:39
104,Morton,Jonny,Unattached,M,00:51:48
105,Lockie,Paul,Teviotdale Harriers,M50,00:51:52
106,Fullwood,Andrew,Westerlands CCC,M50,00:51:58
107,Challands,Tom,Carnethy,M40,00:51:59
108,Purves,James,Gala Harriers,M60,00:52:00
109,MacDonald,Martin,HELP,M50,00:52:03
110,Brydon,Derrick,Lasswade AC,M50,00:52:10
111,Sutherland,Graeme,Lauderdale Limpers,M60,00:52:12
112,Fingland,Alice,Tinto Hill Runners,F,00:52:25
113,Boyer,Alistair,Westerlands CCC,M,00:52:52
114,Oliver,David,Deeside Runners,M60,00:53:05
115,Black,Sally,Unattached,F50,00:53:21
116,Fraser,Mitchell,Unattached,M40,00:54:12
117,Asimaki,Zoi,Ochils,FU20,00:54:28
118,Coltman,Alan,Teviotdale Harriers,M50,00:54:34
119,Best,Sally,Carnethy,F,00:54:37
120,Richard,Jocelyn,Gala Harriers,F60,00:54:47
121,Duncan,David,Ochils,M60,00:55:37
122,Wilson,Keith,Galavanters,M40,00:55:56
123,Calder,Denny,Unattached,M40,00:55:58
124,Gendarz,Maciej,Unattached,M,00:56:06
125,Kemp,Sadie,Penicuik Harriers,F40,00:56:59
126,Cumberland,Rachel,Unattached,F,00:57:29
127,Jardine,Euan,Gala Harriers,M,00:57:33
128,Laidlaw,Anita,Fife AC,F40,00:58:04
129,Amadori,Sofia,Unattached,FU20,00:58:11
130,Breckenridge,Susan,Shettleston Harriers,F50,00:58:15
131,Thomson,Iain,Strathearn Harriers,M70,00:58:43
132,Oliver,Jane,Deeside Runners,F60,00:59:19
133,Philp,Tracy,Penicuik Harriers,F40,00:59:52
134,Hanlon,Lynsey,Queensberry RC,F,01:00:46
135,McAdam,Pauline,Teviotdale Harriers,F60,01:01:22
136,McPherson,Hugh,Unattached,M70,01:02:42
137,Birch,Frank,Lauderdale Limpers,M70,01:04:32
138,Beveridge,Shona,Gala Harriers,F40,01:04:49
139,Bond,Ian,Unattached,M50,01:04:49
140,Creighton,Alan,Queensberry RC,M60,01:05:38
141,Campbell,Rod,Cosmics,M70,01:05:59
142,Cavanagh,Brendan,Unattached,M,01:07:06
143,Gass,Wendy,Unattached,F50,01:09:02
144,Cameron,Alan,Queensberry RC,M50,01:09:07
145,Morton,Lucy,Unattached,F,01:13:12
146,Elphick,Jennifer,Unattached,F40,01:14:01
147,Voss,Alison,Queensberry RC,F50,01:14:34
148,Taylor,Sue,Cosmics,F60,01:16:05
149,Halliday,Karen,Queensberry RC,F50,01:17:28
150,Semple,Debbie,Queensberry RC,F50,01:19:19
151,Mieduniecki,Patricia,Unattached,F40,01:26:28
