FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
46,Gilmore,Neil,Carnethy HRC,M55,00:54:31
47,Hunter,Niamh,Edinburgh Uni H&H,F,00:54:44
48,Cox,Chloe,Edinburgh AC,F,00:55:42
49,Davie,Kevin,Carnegie harriers,M40,00:55:53
50,Hanson,Bethany,Moorfoot Runners,F,00:55:54
51,Finch,Zac,Carnethy HRC,M,00:57:38
52,Macfarlane,Kate,Carnethy HRC,F,00:57:55
53,Carr,Dean,Moorfoot Runners,M45,00:58:04
54,Ledingham,Georgia,Edinburgh Uni H&H,F,00:58:10
55,Hooper,Mark,Carnethy HRC,M,00:58:12
56,Reid,Don,Westerlands CCC,M60,00:58:23
57,Normand,Ivor,HBT,M55,00:58:31
58,Krichel,Nils,Carnegie Harriers,M,00:58:38
59,Williamson,Coll,HBT,M,00:58:52
60,Turner,Dave,Lomond Hill Runners,M50,00:59:01
61,Simpson,Iain,Lomond Hill Runners,M50,00:59:45
62,Blankenstein,Mairi,Unattached,F,00:59:50
63,Maskell,Alexandra,Carnethy HRC,F,01:00:15
64,Furse,Chris,Westerlands CCC,M50,01:00:30
65,Stable,Charles,Musselburgh & D AC,M50,01:00:37
66,Knox,Lizzie,Carnethy HRC,F,01:01:09
67,Stratford,Allan,Harmeny AC,M40,01:01:10
68,Franzosi,Chiara,Unattached,F,01:01:13
69,Wastnedge,Lizzie,HBT,F,01:01:17
70,Blackley,Lisa,Unattached,F40,01:01:26
71,Thomas,Neil,HBT,M50,01:01:45
72,Duncan,David,Ochil Hill Runners,M65,01:01:47
73,Mason,David,Linlithgow AC,M55,01:01:50
74,Haines,Chloe,Corstorphine AAC,F,01:01:55
75,Mcdonnell,Clare,Carnethy HRC,F,01:01:56
76,Cottingham,Richard,Unattached,M40,01:02:06
77,Heinemann,Niklas,Lothian Running Club,M40,01:02:10
78,Grant,Michael,HBT,M,01:02:15
79,Mckiddie,Christopher,Westerlands CCC,M40,01:02:33
80,Mulholland,Arthur,East Kilbride AC,M55,01:02:45
81,Townley,Frank,Woking AC,M,01:03:02
82,Ashworth,Collette,Ochil Hill Runners,F45,01:03:08
83,Mott,Andrew,Westerlands CCC,M40,01:03:11
84,Rosinski,Michal,UKS TC & Motherwell,M,01:03:52
85,Holland,Lee,Carnegie harriers,M55,01:04:59
86,Priestley,Nick,Carnegie Harriers,M,01:05:48
87,Fordyce,Kenneth,Carnethy HRC,M50,01:06:00
88,Wilson,Henrietta,Carnethy HRC,F,01:07:02
89,Alexander,Jim,Lothian Running Club,M60,01:07:03
90,Wilson,Isobel,Carnethy HRC,F,01:07:03
91,Hutchison,Lee,Portobello RC,M,01:07:35
92,Fitzpatrick,Pat,Ochil Hill Runners,M70,01:08:54
93,Hadfield,Richard,Portobello RC,M50,01:09:27
94,Kemp,Sadie,Penicuik Harriers,F45,01:09:34
95,Weir,Alan,Lothian Running Club,M50,01:09:40
96,Bleakley,Elspeth,HBT,F40,01:11:04
97,Jennings,Amy,HBT,F40,01:11:46
98,Young,Heather,Moorfoot Runners,F,01:12:07
99,Mcadam,Sarah,Portobello RC,F,01:12:35
100,Davidson,Colin,Harmeny AC,M45,01:12:41
101,Godfrey,Kevin,Lothian Running Club,M55,01:12:42
102,Morgan,Millie,HBT,F,01:13:24
103,Macneill,Sarah,HBT,F,01:13:47
104,Howie,Brian,Carnethy HRC,M70,01:14:05
105,Gray,Kirsty,Lothian Running Club,F40,01:14:50
106,Marsden,Stuart,Lothian Running Club,M40,01:15:56
107,Fullwood,Andrew,Westerlands CCC,M50,01:16:08
108,Burnett,Isobel,Carnegie Harriers,F65,01:16:27
109,Strong,Zoe,HBT,F,01:18:20
110,Fuller,Flora,Run4it - Edinburgh,F,01:19:12
111,Munn,Ken,Portobello RC,M45,01:19:13
112,Patterson,Niall,Carnegie Harriers,M55,01:20:08
113,Walsh,Hannah,Harmeny AC,F,01:21:34
114,Smithard,Phil,Carnegie Harriers,M70,01:26:12
115,Norwood,Tim,Corstorphine AAC,M40,01:27:24
116,Hampton,Patricia,Harmeny AC,F70,01:27:57
117,Strain,Sheila,HBT,F70,01:38:20
118,Orton,Ben,Edinburgh Uni H&H,M,01:53:05
